,TID,DATA_SET,STATION,GEAR_MODEL,DATE_,Year,Month,Day,D.N,HEURE,Region,LONGITUDE,LATITUDE,ZMin,ZMax,Zstation,Z_habitat,TAXON,STADE,Ind.m3,ind.m2,ID,total_abund,cum_abund,pcum,percZ_stn,lInd.m3
2454,97-10-26_43.87_-62.87_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,97-10-26,1997,10,26,D,1645,WSS,-62.87,43.87,75,100,260.8,Basins_100-325m,Cfin,CV,16.72,418,97-10-26_43.87_-62.87,18279,1067,0.058372996,0.383435583,2.874693945
2455,97-10-26_43.87_-62.87_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,97-10-26,1997,10,26,D,1645,WSS,-62.87,43.87,100,125,260.8,Basins_100-325m,Cfin,CV,24.64,616,97-10-26_43.87_-62.87,18279,1683,0.092072871,0.479294479,3.244153632
2456,97-10-26_43.87_-62.87_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,97-10-26,1997,10,26,D,1645,WSS,-62.87,43.87,125,150,260.8,Basins_100-325m,Cfin,CV,9.48,237,97-10-26_43.87_-62.87,18279,1920,0.105038569,0.575153374,2.349468679
2457,97-10-26_43.87_-62.87_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,97-10-26,1997,10,26,D,1645,WSS,-62.87,43.87,150,175,260.8,Basins_100-325m,Cfin,CV,20.48,512,97-10-26_43.87_-62.87,18279,2432,0.133048854,0.67101227,3.06712227
2458,97-10-26_43.87_-62.87_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,97-10-26,1997,10,26,D,1645,WSS,-62.87,43.87,175,200,260.8,Basins_100-325m,Cfin,CV,99.92,2498,97-10-26_43.87_-62.87,18279,4930,0.269708409,0.766871166,4.614328124
2459,97-10-26_43.87_-62.87_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,97-10-26,1997,10,26,D,1645,WSS,-62.87,43.87,200,225,260.8,Basins_100-325m,Cfin,CV,273.64,6841,97-10-26_43.87_-62.87,18279,11771,0.643963018,0.862730061,5.615461149
2460,97-10-26_43.87_-62.87_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,97-10-26,1997,10,26,D,1645,WSS,-62.87,43.87,225,255,260.8,Basins_100-325m,Cfin,CV,216.9333333,6508,97-10-26_43.87_-62.87,18279,18279,1,0.977760736,5.384189206
2461,97-10-26_44.27_-63.31_Cfin_CV,SS_CALSPP,HL2,BIONESS 0.5m,97-10-26,1997,10,26,D,930,ESS,-63.31,44.27,1,30,153.9,Basins_100-325m,Cfin,CV,576.0344828,16705,97-10-26_44.27_-63.31,17988,16705,0.928674672,0.194931774,6.357902027
2462,97-10-26_44.27_-63.31_Cfin_CV,SS_CALSPP,HL2,BIONESS 0.5m,97-10-26,1997,10,26,D,930,ESS,-63.31,44.27,30,60,153.9,Basins_100-325m,Cfin,CV,3.433333333,103,97-10-26_44.27_-63.31,17988,16808,0.934400712,0.389863548,1.489151747
2463,97-10-26_44.27_-63.31_Cfin_CV,SS_CALSPP,HL2,BIONESS 0.5m,97-10-26,1997,10,26,D,930,ESS,-63.31,44.27,60,125,153.9,Basins_100-325m,Cfin,CV,18.15384615,1180,97-10-26_44.27_-63.31,17988,17988,1,0.812215724,2.952503539
2464,97-10-27_43.18_-62.09_Cfin_CV,SS_CALSPP,HL5,BIONESS 0.5m,97-10-27,1997,10,27,D,815,WSS,-62.09,43.18,0,30,102.4,Basins_100-325m,Cfin,CV,32.26666667,968,97-10-27_43.18_-62.09,1087,968,0.890524379,0.29296875,3.504555895
2465,97-10-27_43.18_-62.09_Cfin_CV,SS_CALSPP,HL5,BIONESS 0.5m,97-10-27,1997,10,27,D,815,WSS,-62.09,43.18,30,60,102.4,Basins_100-325m,Cfin,CV,0,0,97-10-27_43.18_-62.09,1087,968,0.890524379,0.5859375,0
2466,97-10-27_43.18_-62.09_Cfin_CV,SS_CALSPP,HL5,BIONESS 0.5m,97-10-27,1997,10,27,D,815,WSS,-62.09,43.18,60,90,102.4,Basins_100-325m,Cfin,CV,3.966666667,119,97-10-27_43.18_-62.09,1087,1087,1,0.87890625,1.602748924
2467,97-11-01_44.13_-58.17_Cfin_CV,SS_CALSPP,LL7,BIONESS 0.5m,97-11-01,1997,11,1,D,1245,ESS,-58.17,44.13,0,30,941.9,Oceanic_>750m,Cfin,CV,0,0,97-11-01_44.13_-58.17,1845,0,0,0.031850515,0
2468,97-11-01_44.13_-58.17_Cfin_CV,SS_CALSPP,LL7,BIONESS 0.5m,97-11-01,1997,11,1,D,1245,ESS,-58.17,44.13,30,65,941.9,Oceanic_>750m,Cfin,CV,1.257142857,44,97-11-01_44.13_-58.17,1845,44,0.023848238,0.069009449,0.814099791
2469,97-11-01_44.13_-58.17_Cfin_CV,SS_CALSPP,LL7,BIONESS 0.5m,97-11-01,1997,11,1,D,1245,ESS,-58.17,44.13,65,100,941.9,Oceanic_>750m,Cfin,CV,22.57142857,790,97-11-01_44.13_-58.17,1845,834,0.45203252,0.106168383,3.160035325
2470,97-11-01_44.13_-58.17_Cfin_CV,SS_CALSPP,LL7,BIONESS 0.5m,97-11-01,1997,11,1,D,1245,ESS,-58.17,44.13,100,125,941.9,Oceanic_>750m,Cfin,CV,0.6,15,97-11-01_44.13_-58.17,1845,849,0.460162602,0.132710479,0.470003629
2471,97-11-01_44.13_-58.17_Cfin_CV,SS_CALSPP,LL7,BIONESS 0.5m,97-11-01,1997,11,1,D,1245,ESS,-58.17,44.13,125,150,941.9,Oceanic_>750m,Cfin,CV,0,0,97-11-01_44.13_-58.17,1845,849,0.460162602,0.159252575,0
2472,97-11-01_44.13_-58.17_Cfin_CV,SS_CALSPP,LL7,BIONESS 0.5m,97-11-01,1997,11,1,D,1245,ESS,-58.17,44.13,150,175,941.9,Oceanic_>750m,Cfin,CV,10.08,252,97-11-01_44.13_-58.17,1845,1101,0.596747967,0.18579467,2.405141681
2473,97-11-01_44.13_-58.17_Cfin_CV,SS_CALSPP,LL7,BIONESS 0.5m,97-11-01,1997,11,1,D,1245,ESS,-58.17,44.13,175,200,941.9,Oceanic_>750m,Cfin,CV,23.4,585,97-11-01_44.13_-58.17,1845,1686,0.913821138,0.212336766,3.194583132
2474,97-11-01_44.13_-58.17_Cfin_CV,SS_CALSPP,LL7,BIONESS 0.5m,97-11-01,1997,11,1,D,1245,ESS,-58.17,44.13,200,225,941.9,Oceanic_>750m,Cfin,CV,5.88,147,97-11-01_44.13_-58.17,1845,1833,0.993495935,0.238878862,1.928618652
2475,97-11-01_44.13_-58.17_Cfin_CV,SS_CALSPP,LL7,BIONESS 0.5m,97-11-01,1997,11,1,D,1245,ESS,-58.17,44.13,225,250,941.9,Oceanic_>750m,Cfin,CV,0.48,12,97-11-01_44.13_-58.17,1845,1845,1,0.265420958,0.392042088
2476,97-11-02_44.81_-58.85_Cfin_CV,SS_CALSPP,LL5,BIONESS 0.5m,97-11-02,1997,11,2,N,2015,ESS,-58.85,44.81,0,25,244.6,Basins_100-325m,Cfin,CV,19.92,498,97-11-02_44.81_-58.85,2782,498,0.179007908,0.102207686,3.040705639
2477,97-11-02_44.81_-58.85_Cfin_CV,SS_CALSPP,LL5,BIONESS 0.5m,97-11-02,1997,11,2,N,2015,ESS,-58.85,44.81,25,50,244.6,Basins_100-325m,Cfin,CV,25.72,643,97-11-02_44.81_-58.85,2782,1141,0.410136592,0.204415372,3.285412349
2478,97-11-02_44.81_-58.85_Cfin_CV,SS_CALSPP,LL5,BIONESS 0.5m,97-11-02,1997,11,2,N,2015,ESS,-58.85,44.81,50,75,244.6,Basins_100-325m,Cfin,CV,5.88,147,97-11-02_44.81_-58.85,2782,1288,0.462976276,0.306623058,1.928618652
2479,97-11-02_44.81_-58.85_Cfin_CV,SS_CALSPP,LL5,BIONESS 0.5m,97-11-02,1997,11,2,N,2015,ESS,-58.85,44.81,75,100,244.6,Basins_100-325m,Cfin,CV,5,125,97-11-02_44.81_-58.85,2782,1413,0.50790798,0.408830744,1.791759469
2480,97-11-02_44.81_-58.85_Cfin_CV,SS_CALSPP,LL5,BIONESS 0.5m,97-11-02,1997,11,2,N,2015,ESS,-58.85,44.81,100,125,244.6,Basins_100-325m,Cfin,CV,2.56,64,97-11-02_44.81_-58.85,2782,1477,0.530913012,0.51103843,1.269760545
2481,97-11-02_44.81_-58.85_Cfin_CV,SS_CALSPP,LL5,BIONESS 0.5m,97-11-02,1997,11,2,N,2015,ESS,-58.85,44.81,125,150,244.6,Basins_100-325m,Cfin,CV,0.64,16,97-11-02_44.81_-58.85,2782,1493,0.53666427,0.613246116,0.494696242
2482,97-11-02_44.81_-58.85_Cfin_CV,SS_CALSPP,LL5,BIONESS 0.5m,97-11-02,1997,11,2,N,2015,ESS,-58.85,44.81,150,175,244.6,Basins_100-325m,Cfin,CV,2.8,70,97-11-02_44.81_-58.85,2782,1563,0.561826024,0.715453802,1.335001067
2483,97-11-02_44.81_-58.85_Cfin_CV,SS_CALSPP,LL5,BIONESS 0.5m,97-11-02,1997,11,2,N,2015,ESS,-58.85,44.81,175,200,244.6,Basins_100-325m,Cfin,CV,36.08,902,97-11-02_44.81_-58.85,2782,2465,0.886053199,0.817661488,3.613077741
2484,97-11-02_44.81_-58.85_Cfin_CV,SS_CALSPP,LL5,BIONESS 0.5m,97-11-02,1997,11,2,N,2015,ESS,-58.85,44.81,200,220,244.6,Basins_100-325m,Cfin,CV,15.85,317,97-11-02_44.81_-58.85,2782,2782,1,0.899427637,2.824350657
2485,97-11-02_45.49_-59.53_Cfin_CV,SS_CALSPP,LL3,BIONESS 0.5m,97-11-02,1997,11,2,N,330,ESS,-59.53,45.49,0,15,125.7,Basins_100-325m,Cfin,CV,10.2,153,97-11-02_45.49_-59.53,3763,153,0.040659049,0.119331742,2.415913778
2486,97-11-02_45.49_-59.53_Cfin_CV,SS_CALSPP,LL3,BIONESS 0.5m,97-11-02,1997,11,2,N,330,ESS,-59.53,45.49,15,30,125.7,Basins_100-325m,Cfin,CV,95.06666667,1426,97-11-02_45.49_-59.53,3763,1579,0.419612012,0.238663484,4.565042395
2487,97-11-02_45.49_-59.53_Cfin_CV,SS_CALSPP,LL3,BIONESS 0.5m,97-11-02,1997,11,2,N,330,ESS,-59.53,45.49,30,45,125.7,Basins_100-325m,Cfin,CV,13.2,198,97-11-02_45.49_-59.53,3763,1777,0.472229604,0.357995227,2.653241965
2488,97-11-02_45.49_-59.53_Cfin_CV,SS_CALSPP,LL3,BIONESS 0.5m,97-11-02,1997,11,2,N,330,ESS,-59.53,45.49,45,60,125.7,Basins_100-325m,Cfin,CV,10.53333333,158,97-11-02_45.49_-59.53,3763,1935,0.51421738,0.477326969,2.445241393
2489,97-11-02_45.49_-59.53_Cfin_CV,SS_CALSPP,LL3,BIONESS 0.5m,97-11-02,1997,11,2,N,330,ESS,-59.53,45.49,60,75,125.7,Basins_100-325m,Cfin,CV,21,315,97-11-02_45.49_-59.53,3763,2250,0.597927186,0.596658711,3.091042453
2490,97-11-02_45.49_-59.53_Cfin_CV,SS_CALSPP,LL3,BIONESS 0.5m,97-11-02,1997,11,2,N,330,ESS,-59.53,45.49,75,90,125.7,Basins_100-325m,Cfin,CV,23.93333333,359,97-11-02_45.49_-59.53,3763,2609,0.69332979,0.715990453,3.216205596
2491,97-11-02_45.49_-59.53_Cfin_CV,SS_CALSPP,LL3,BIONESS 0.5m,97-11-02,1997,11,2,N,330,ESS,-59.53,45.49,90,100,125.7,Basins_100-325m,Cfin,CV,57,570,97-11-02_45.49_-59.53,3763,3179,0.844804677,0.795544948,4.060443011
2492,97-11-02_45.49_-59.53_Cfin_CV,SS_CALSPP,LL3,BIONESS 0.5m,97-11-02,1997,11,2,N,330,ESS,-59.53,45.49,100,110,125.7,Basins_100-325m,Cfin,CV,45.1,451,97-11-02_45.49_-59.53,3763,3630,0.96465586,0.875099443,3.83081295
2493,97-11-02_45.49_-59.53_Cfin_CV,SS_CALSPP,LL3,BIONESS 0.5m,97-11-02,1997,11,2,N,330,ESS,-59.53,45.49,110,120,125.7,Basins_100-325m,Cfin,CV,13.3,133,97-11-02_45.49_-59.53,3763,3763,1,0.954653938,2.660259537
2494,97-11-02_45.83_-59.84_Cfin_CV,SS_CALSPP,LL1,BIONESS 0.5m,97-11-02,1997,11,2,D,800,ESS,-59.84,45.83,1,50,81.7,Shelf_0-100m,Cfin,CV,0,0,97-11-02_45.83_-59.84,793,0,0,0.611995104,0
2495,97-11-02_45.83_-59.84_Cfin_CV,SS_CALSPP,LL1,BIONESS 0.5m,97-11-02,1997,11,2,D,800,ESS,-59.84,45.83,50,75,81.7,Shelf_0-100m,Cfin,CV,23.32,583,97-11-02_45.83_-59.84,793,583,0.73518285,0.917992656,3.191299057
2496,97-11-02_45.83_-59.84_Cfin_CV,SS_CALSPP,LL1,BIONESS 0.5m,97-11-02,1997,11,2,D,800,ESS,-59.84,45.83,75,81.7,81.7,Shelf_0-100m,Cfin,CV,31.34328358,210,97-11-02_45.83_-59.84,793,793,1,1,3.476406382
2497,98-04-08_43.23_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,98-04-08,1998,4,8,D,930,WSS,-65.05,43.23,0,10,162.8,Basins_100-325m,Cfin,CV,0,0,98-04-08_43.23_-65.05,7668,0,0,0.061425061,0
2498,98-04-08_43.23_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,98-04-08,1998,4,8,D,930,WSS,-65.05,43.23,10,25,162.8,Basins_100-325m,Cfin,CV,39.53333333,593,98-04-08_43.23_-65.05,7668,593,0.077334377,0.153562654,3.702124681
2499,98-04-08_43.23_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,98-04-08,1998,4,8,D,930,WSS,-65.05,43.23,25,50,162.8,Basins_100-325m,Cfin,CV,72.48,1812,98-04-08_43.23_-65.05,7668,2405,0.313641106,0.307125307,4.29701326
2500,98-04-08_43.23_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,98-04-08,1998,4,8,D,930,WSS,-65.05,43.23,50,70,162.8,Basins_100-325m,Cfin,CV,66.1,1322,98-04-08_43.23_-65.05,7668,3727,0.486045905,0.42997543,4.206184044
2501,98-04-08_43.23_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,98-04-08,1998,4,8,D,930,WSS,-65.05,43.23,70,90,162.8,Basins_100-325m,Cfin,CV,61.25,1225,98-04-08_43.23_-65.05,7668,4952,0.64580073,0.552825553,4.131158535
2502,98-04-08_43.23_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,98-04-08,1998,4,8,D,930,WSS,-65.05,43.23,90,110,162.8,Basins_100-325m,Cfin,CV,46.6,932,98-04-08_43.23_-65.05,7668,5884,0.76734481,0.675675676,3.862832761
2503,98-04-08_43.23_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,98-04-08,1998,4,8,D,930,WSS,-65.05,43.23,110,130,162.8,Basins_100-325m,Cfin,CV,52.5,1050,98-04-08_43.23_-65.05,7668,6934,0.904277517,0.798525799,3.979681654
2504,98-04-08_43.23_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,98-04-08,1998,4,8,D,930,WSS,-65.05,43.23,130,150,162.8,Basins_100-325m,Cfin,CV,31.7,634,98-04-08_43.23_-65.05,7668,7568,0.98695879,0.921375921,3.487375078
2505,98-04-08_43.23_-65.05_Cfin_CV,SS_CALSPP,RL1,BIONESS 0.5m,98-04-08,1998,4,8,D,930,WSS,-65.05,43.23,150,155,162.8,Basins_100-325m,Cfin,CV,20,100,98-04-08_43.23_-65.05,7668,7668,1,0.952088452,3.044522438
2506,98-04-11_43.69_-63.87_Cfin_CV,SS_CALSPP,LH1,BIONESS 0.5m,98-04-11,1998,4,11,D,1800,WSS,-63.87,43.69,230,235,245.6,Basins_100-325m,Cfin,CV,11.6,58,98-04-11_43.69_-63.87,58,58,1,0.956840391,2.533696814
2507,98-04-15_43.87_-62.87_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,800,WSS,-62.87,43.87,0,10,260.8,Basins_100-325m,Cfin,CV,15,150,98-04-15_43.87_-62.87,2897,150,0.051777701,0.038343558,2.772588722
2508,98-04-15_43.87_-62.87_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,800,WSS,-62.87,43.87,10,25,260.8,Basins_100-325m,Cfin,CV,14.6,219,98-04-15_43.87_-62.87,2897,369,0.127373145,0.095858896,2.747270914
2509,98-04-15_43.87_-62.87_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,800,WSS,-62.87,43.87,25,50,260.8,Basins_100-325m,Cfin,CV,37.24,931,98-04-15_43.87_-62.87,2897,1300,0.448740076,0.191717791,3.643882088
2510,98-04-15_43.87_-62.87_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,800,WSS,-62.87,43.87,50,100,260.8,Basins_100-325m,Cfin,CV,20.4,1020,98-04-15_43.87_-62.87,2897,2320,0.800828443,0.383435583,3.063390922
2511,98-04-15_43.87_-62.87_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,800,WSS,-62.87,43.87,100,150,260.8,Basins_100-325m,Cfin,CV,3.04,152,98-04-15_43.87_-62.87,2897,2472,0.853296514,0.575153374,1.396244692
2512,98-04-15_43.87_-62.87_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,800,WSS,-62.87,43.87,150,200,260.8,Basins_100-325m,Cfin,CV,5.66,283,98-04-15_43.87_-62.87,2897,2755,0.950983776,0.766871166,1.896119485
2513,98-04-15_43.87_-62.87_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,800,WSS,-62.87,43.87,200,225,260.8,Basins_100-325m,Cfin,CV,3,75,98-04-15_43.87_-62.87,2897,2830,0.976872627,0.862730061,1.386294361
2514,98-04-15_43.87_-62.87_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,800,WSS,-62.87,43.87,225,240,260.8,Basins_100-325m,Cfin,CV,0.8,12,98-04-15_43.87_-62.87,2897,2842,0.981014843,0.920245399,0.587786665
2515,98-04-15_43.87_-62.87_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,800,WSS,-62.87,43.87,240,260,260.8,Basins_100-325m,Cfin,CV,2.75,55,98-04-15_43.87_-62.87,2897,2897,1,0.996932515,1.32175584
2516,98-04-15_43.92_-62.96_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,900,WSS,-62.96,43.92,0,10,253.7,Basins_100-325m,Cfin,CV,14.1,141,98-04-15_43.92_-62.96,2558,141,0.055121188,0.039416634,2.714694744
2517,98-04-15_43.92_-62.96_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,900,WSS,-62.96,43.92,10,25,253.7,Basins_100-325m,Cfin,CV,3.333333333,50,98-04-15_43.92_-62.96,2558,191,0.074667709,0.098541585,1.466337069
2518,98-04-15_43.92_-62.96_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,900,WSS,-62.96,43.92,25,50,253.7,Basins_100-325m,Cfin,CV,20.6,515,98-04-15_43.92_-62.96,2558,706,0.275996873,0.197083169,3.072693315
2519,98-04-15_43.92_-62.96_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,900,WSS,-62.96,43.92,50,100,253.7,Basins_100-325m,Cfin,CV,30.22,1511,98-04-15_43.92_-62.96,2558,2217,0.866692729,0.394166338,3.441058915
2520,98-04-15_43.92_-62.96_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,900,WSS,-62.96,43.92,100,150,253.7,Basins_100-325m,Cfin,CV,2.7,135,98-04-15_43.92_-62.96,2558,2352,0.919468335,0.591249507,1.30833282
2521,98-04-15_43.92_-62.96_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,900,WSS,-62.96,43.92,150,200,253.7,Basins_100-325m,Cfin,CV,2.52,126,98-04-15_43.92_-62.96,2558,2478,0.968725567,0.788332676,1.25846099
2522,98-04-15_43.92_-62.96_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,900,WSS,-62.96,43.92,200,225,253.7,Basins_100-325m,Cfin,CV,1.76,44,98-04-15_43.92_-62.96,2558,2522,0.985926505,0.886874261,1.01523068
2523,98-04-15_43.92_-62.96_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,900,WSS,-62.96,43.92,225,240,253.7,Basins_100-325m,Cfin,CV,1.333333333,20,98-04-15_43.92_-62.96,2558,2542,0.993745113,0.945999212,0.84729786
2524,98-04-15_43.92_-62.96_Cfin_CV,SS_CALSPP,HL3,BIONESS 0.5m,98-04-15,1998,4,15,D,900,WSS,-62.96,43.92,240,253,253.7,Basins_100-325m,Cfin,CV,1.230769231,16,98-04-15_43.92_-62.96,2558,2558,1,0.997240836,0.802346473
2525,98-04-18_44.4_-62.2_Cfin_CV,SS_CALSPP,LEB,BIONESS 0.5m,98-04-18,1998,4,18,D,830,ESS,-62.2,44.4,0,10,225.9,Basins_100-325m,Cfin,CV,11.3,113,98-04-18_44.4_-62.2,3253,113,0.034737166,0.044267375,2.509599262
2526,98-04-18_44.4_-62.2_Cfin_CV,SS_CALSPP,LEB,BIONESS 0.5m,98-04-18,1998,4,18,D,830,ESS,-62.2,44.4,10,50,225.9,Basins_100-325m,Cfin,CV,8.6,344,98-04-18_44.4_-62.2,3253,457,0.140485706,0.221336875,2.261763098
2527,98-04-18_44.4_-62.2_Cfin_CV,SS_CALSPP,LEB,BIONESS 0.5m,98-04-18,1998,4,18,D,830,ESS,-62.2,44.4,50,60,225.9,Basins_100-325m,Cfin,CV,8.5,85,98-04-18_44.4_-62.2,3253,542,0.166615432,0.26560425,2.251291799
2528,98-04-18_44.4_-62.2_Cfin_CV,SS_CALSPP,LEB,BIONESS 0.5m,98-04-18,1998,4,18,D,830,ESS,-62.2,44.4,60,100,225.9,Basins_100-325m,Cfin,CV,34.85,1394,98-04-18_44.4_-62.2,3253,1936,0.595142945,0.442673749,3.579343567
2529,98-04-18_44.4_-62.2_Cfin_CV,SS_CALSPP,LEB,BIONESS 0.5m,98-04-18,1998,4,18,D,830,ESS,-62.2,44.4,100,125,225.9,Basins_100-325m,Cfin,CV,13.52,338,98-04-18_44.4_-62.2,3253,2274,0.699047034,0.553342187,2.675527009
2530,98-04-18_44.4_-62.2_Cfin_CV,SS_CALSPP,LEB,BIONESS 0.5m,98-04-18,1998,4,18,D,830,ESS,-62.2,44.4,125,150,225.9,Basins_100-325m,Cfin,CV,12.28,307,98-04-18_44.4_-62.2,3253,2581,0.793421457,0.664010624,2.586259144
2531,98-04-18_44.4_-62.2_Cfin_CV,SS_CALSPP,LEB,BIONESS 0.5m,98-04-18,1998,4,18,D,830,ESS,-62.2,44.4,150,175,225.9,Basins_100-325m,Cfin,CV,9.32,233,98-04-18_44.4_-62.2,3253,2814,0.865047648,0.774679062,2.33408376
2532,98-04-18_44.4_-62.2_Cfin_CV,SS_CALSPP,LEB,BIONESS 0.5m,98-04-18,1998,4,18,D,830,ESS,-62.2,44.4,175,200,225.9,Basins_100-325m,Cfin,CV,6.16,154,98-04-18_44.4_-62.2,3253,2968,0.912388564,0.885347499,1.968509981
2533,98-04-18_44.4_-62.2_Cfin_CV,SS_CALSPP,LEB,BIONESS 0.5m,98-04-18,1998,4,18,D,830,ESS,-62.2,44.4,200,220,225.9,Basins_100-325m,Cfin,CV,14.25,285,98-04-18_44.4_-62.2,3253,3253,1,0.973882249,2.724579503
2534,98-04-19_44.13_-59.1_Cfin_CV,SS_CALSPP,gully,BIONESS 0.5m,98-04-19,1998,4,19,N,630,ESS,-59.1,44.13,0,10,302.9,Basins_100-325m,Cfin,CV,0,0,98-04-19_44.13_-59.1,1341,0,0,0.033014196,0
2535,98-04-19_44.13_-59.1_Cfin_CV,SS_CALSPP,gully,BIONESS 0.5m,98-04-19,1998,4,19,N,630,ESS,-59.1,44.13,10,25,302.9,Basins_100-325m,Cfin,CV,3.066666667,46,98-04-19_44.13_-59.1,1341,46,0.034302759,0.08253549,1.402823663
2536,98-04-19_44.13_-59.1_Cfin_CV,SS_CALSPP,gully,BIONESS 0.5m,98-04-19,1998,4,19,N,630,ESS,-59.1,44.13,25,50,302.9,Basins_100-325m,Cfin,CV,10.12,253,98-04-19_44.13_-59.1,1341,299,0.222967934,0.165070981,2.408745289
2537,98-04-19_44.13_-59.1_Cfin_CV,SS_CALSPP,gully,BIONESS 0.5m,98-04-19,1998,4,19,N,630,ESS,-59.1,44.13,50,100,302.9,Basins_100-325m,Cfin,CV,11.14,557,98-04-19_44.13_-59.1,1341,856,0.638329605,0.330141961,2.496505786
2538,98-04-19_44.13_-59.1_Cfin_CV,SS_CALSPP,gully,BIONESS 0.5m,98-04-19,1998,4,19,N,630,ESS,-59.1,44.13,100,125,302.9,Basins_100-325m,Cfin,CV,3.12,78,98-04-19_44.13_-59.1,1341,934,0.696495153,0.412677451,1.415853163
2539,98-04-19_44.13_-59.1_Cfin_CV,SS_CALSPP,gully,BIONESS 0.5m,98-04-19,1998,4,19,N,630,ESS,-59.1,44.13,125,150,302.9,Basins_100-325m,Cfin,CV,6.28,157,98-04-19_44.13_-59.1,1341,1091,0.813571961,0.495212942,1.985130862
2540,98-04-19_44.13_-59.1_Cfin_CV,SS_CALSPP,gully,BIONESS 0.5m,98-04-19,1998,4,19,N,630,ESS,-59.1,44.13,150,200,302.9,Basins_100-325m,Cfin,CV,3.66,183,98-04-19_44.13_-59.1,1341,1274,0.950037286,0.660283922,1.539015448
2541,98-04-19_44.13_-59.1_Cfin_CV,SS_CALSPP,gully,BIONESS 0.5m,98-04-19,1998,4,19,N,630,ESS,-59.1,44.13,200,250,302.9,Basins_100-325m,Cfin,CV,0.9,45,98-04-19_44.13_-59.1,1341,1319,0.983594333,0.825354903,0.641853886
2542,98-04-19_44.13_-59.1_Cfin_CV,SS_CALSPP,gully,BIONESS 0.5m,98-04-19,1998,4,19,N,630,ESS,-59.1,44.13,250,300,302.9,Basins_100-325m,Cfin,CV,0.44,22,98-04-19_44.13_-59.1,1341,1341,1,0.990425883,0.364643114
2543,98-04-19_44.82_-58.83_Cfin_CV,SS_CALSPP,LL5,BIONESS 0.5m,98-04-19,1998,4,19,D,1400,ESS,-58.83,44.82,0,10,245,Basins_100-325m,Cfin,CV,0,0,98-04-19_44.82_-58.83,2109,0,0,0.040816327,0
2544,98-04-19_44.82_-58.83_Cfin_CV,SS_CALSPP,LL5,BIONESS 0.5m,98-04-19,1998,4,19,D,1400,ESS,-58.83,44.82,10,25,245,Basins_100-325m,Cfin,CV,0,0,98-04-19_44.82_-58.83,2109,0,0,0.102040816,0
2545,98-04-19_44.82_-58.83_Cfin_CV,SS_CALSPP,LL5,BIONESS 0.5m,98-04-19,1998,4,19,D,1400,ESS,-58.83,44.82,25,50,245,Basins_100-325m,Cfin,CV,2.92,73,98-04-19_44.82_-58.83,2109,73,0.034613561,0.204081633,1.366091654
2546,98-04-19_44.82_-58.83_Cfin_CV,SS_CALSPP,LL5,BIONESS 0.5m,98-04-19,1998,4,19,D,1400,ESS,-58.83,44.82,50,100,245,Basins_100-325m,Cfin,CV,2.62,131,98-04-19_44.82_-58.83,2109,204,0.096728307,0.408163265,1.286474026
